"","FarmID","SampleTime","Sampling","Loc","University","CertYear","HouseStyle","PastureTime","StockDen","Bed","BedAdd","BedAddFreq","StallCleanFreq","CowNum","MilkFreq","PplNumPerWk","PplNumPerShift","NonFamEmp","NonFamEmpNum","FullEmpNum","PartEmp","PartEmpNum","Glove","GloveFreq","PreDipType","PostDip","PostDipType","UdderSti","ClipFlame","CowMilkLoc","Parlor","CowParlorClean","CowWaitMilk","CowHoldClean","TeatEndScore","UdderHygScore","TowelType","CowTowelWipe","CornSilage","Haylage","CornMeal","DryHay","Baleage","GrassSillage","Earlage","Snaplage","BioFeedAdd","DryMatPercent","FeedPurchase","Coop","ClosedHerd","Test","Conc","HoldHose","HoldManScrap","HoldFluSys","HoldScrBru","ParlorHose","ParlorManScrap","ParlorFluSys","ParlorDeter","ParlorScrBru","ParlorRobot","TowelChloDeter","TowelDeter","TowelBleac","TowelMacDry","TowelLaundry","TowelVinegar","TowelWashMac","SPCvar","tempmax","tempmin","temp","humidity","precip","precipcover","windgust","windspeed","solarradiation","tempmax_1d","tempmin_1d","temp_1d","humidity_1d","precip_1d","precipcover_1d","windgust_1d","windspeed_1d","solarradiation_1d","tempmax_2d","tempmin_2d","temp_2d","humidity_2d","precip_2d","precipcover_2d","windgust_2d","windspeed_2d","solarradiation_2d","tempmax_3d","tempmin_3d","temp_3d","humidity_3d","precip_3d","precipcover_3d","windgust_3d","windspeed_3d","solarradiation_3d"
"30","R10","2021-05-19","A","PA","PSU",15,"Tie stalls or stanchions",16,1.04,"Sawdust","limestone","< 1x per day","< 1x/day",44,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","No","Yes","Yes","No","No","No","No","None","40-70%","Yes","Organic Valley","Yes","MSC",5.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,30.2,12,21.7,50.6,0,0,0,10.9,289.8,26.2,8.3,18.2,54.6,0,0,0,14.5,338.2,23.1,7,15.9,61.3,0,0,0,10.5,277.8,21.3,10.6,15.3,59.5,0.233,4.17,27.7,16.2,118.6
"31","R10","2021-05-19","A","PA","PSU",15,"Tie stalls or stanchions",16,1.04,"Sawdust","limestone","< 1x per day","< 1x/day",44,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","No","Yes","Yes","No","No","No","No","None","40-70%","Yes","Organic Valley","Yes","TSC",1.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,30.2,12,21.7,50.6,0,0,0,10.9,289.8,26.2,8.3,18.2,54.6,0,0,0,14.5,338.2,23.1,7,15.9,61.3,0,0,0,10.5,277.8,21.3,10.6,15.3,59.5,0.233,4.17,27.7,16.2,118.6
"32","R10","2021-05-19","A","PA","PSU",15,"Tie stalls or stanchions",16,1.04,"Sawdust","limestone","< 1x per day","< 1x/day",44,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","No","Yes","Yes","No","No","No","No","None","40-70%","Yes","Organic Valley","Yes","APC",620,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,30.2,12,21.7,50.6,0,0,0,10.9,289.8,26.2,8.3,18.2,54.6,0,0,0,14.5,338.2,23.1,7,15.9,61.3,0,0,0,10.5,277.8,21.3,10.6,15.3,59.5,0.233,4.17,27.7,16.2,118.6
"33","R10","2021-08-20","B","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",41,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","No","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","BAB",270,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,28.2,22.5,24.5,81.8,3.087,41.67,0,9.4,109,30,23.4,26.2,75.9,6.106,16.67,38.9,21.9,160.7,29.7,23.6,25.9,85,44.353,50,47.3,23.8,119.5,28,22.1,24.4,86.9,1.616,50,0,16,103.3
"34","R10","2021-08-20","B","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",41,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","No","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","PSC",0.05,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,28.2,22.5,24.5,81.8,3.087,41.67,0,9.4,109,30,23.4,26.2,75.9,6.106,16.67,38.9,21.9,160.7,29.7,23.6,25.9,85,44.353,50,47.3,23.8,119.5,28,22.1,24.4,86.9,1.616,50,0,16,103.3
"35","R10","2021-08-20","B","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",41,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","No","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","MSC",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,28.2,22.5,24.5,81.8,3.087,41.67,0,9.4,109,30,23.4,26.2,75.9,6.106,16.67,38.9,21.9,160.7,29.7,23.6,25.9,85,44.353,50,47.3,23.8,119.5,28,22.1,24.4,86.9,1.616,50,0,16,103.3
"36","R10","2021-08-20","B","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",41,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","No","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","TSC",0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,28.2,22.5,24.5,81.8,3.087,41.67,0,9.4,109,30,23.4,26.2,75.9,6.106,16.67,38.9,21.9,160.7,29.7,23.6,25.9,85,44.353,50,47.3,23.8,119.5,28,22.1,24.4,86.9,1.616,50,0,16,103.3
"37","R10","2021-08-20","B","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",41,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","No","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","APC",1583.836487,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,28.2,22.5,24.5,81.8,3.087,41.67,0,9.4,109,30,23.4,26.2,75.9,6.106,16.67,38.9,21.9,160.7,29.7,23.6,25.9,85,44.353,50,47.3,23.8,119.5,28,22.1,24.4,86.9,1.616,50,0,16,103.3
"38","R10","2021-10-12","C","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",35,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","BAB",40,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,19.8,14.4,17.4,87.7,0,0,0,11.1,44,21,16.2,18,82.3,0,0,0,12.6,45.3,18.6,16.8,17.6,87.1,0.542,25,0,16.8,37.8,20.9,17.4,18.4,81.8,0,0,33.5,17.4,86.4
"39","R10","2021-10-12","C","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",35,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","PSC",0.07,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,19.8,14.4,17.4,87.7,0,0,0,11.1,44,21,16.2,18,82.3,0,0,0,12.6,45.3,18.6,16.8,17.6,87.1,0.542,25,0,16.8,37.8,20.9,17.4,18.4,81.8,0,0,33.5,17.4,86.4
"40","R10","2021-10-12","C","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",35,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","MSC",14.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,19.8,14.4,17.4,87.7,0,0,0,11.1,44,21,16.2,18,82.3,0,0,0,12.6,45.3,18.6,16.8,17.6,87.1,0.542,25,0,16.8,37.8,20.9,17.4,18.4,81.8,0,0,33.5,17.4,86.4
"41","R10","2021-10-12","C","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",35,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","TSC",5.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,19.8,14.4,17.4,87.7,0,0,0,11.1,44,21,16.2,18,82.3,0,0,0,12.6,45.3,18.6,16.8,17.6,87.1,0.542,25,0,16.8,37.8,20.9,17.4,18.4,81.8,0,0,33.5,17.4,86.4
"42","R10","2021-10-12","C","PA","PSU",15,"Tie stalls or stanchions",9,1,"Sawdust","limestone","< 1x per day","1x/day",35,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","APC",1260,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,19.8,14.4,17.4,87.7,0,0,0,11.1,44,21,16.2,18,82.3,0,0,0,12.6,45.3,18.6,16.8,17.6,87.1,0.542,25,0,16.8,37.8,20.9,17.4,18.4,81.8,0,0,33.5,17.4,86.4
"43","R10","2022-01-11","D","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","BAB",260,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,-5.2,-9,-7.1,52.4,0,0,48.2,24.7,89,2.8,-4.8,-2.2,53.1,0,0,55.4,31.5,80.6,2.2,-6.6,-0.3,79.1,5.94,50,0,13.7,21.8,-1.8,-8.7,-5.6,58,0,0,27.7,15.8,90.8
"44","R10","2022-01-11","D","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","PSC",0.005,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,-5.2,-9,-7.1,52.4,0,0,48.2,24.7,89,2.8,-4.8,-2.2,53.1,0,0,55.4,31.5,80.6,2.2,-6.6,-0.3,79.1,5.94,50,0,13.7,21.8,-1.8,-8.7,-5.6,58,0,0,27.7,15.8,90.8
"45","R10","2022-01-11","D","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","MSC",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,-5.2,-9,-7.1,52.4,0,0,48.2,24.7,89,2.8,-4.8,-2.2,53.1,0,0,55.4,31.5,80.6,2.2,-6.6,-0.3,79.1,5.94,50,0,13.7,21.8,-1.8,-8.7,-5.6,58,0,0,27.7,15.8,90.8
"46","R10","2022-01-11","D","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","TSC",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,-5.2,-9,-7.1,52.4,0,0,48.2,24.7,89,2.8,-4.8,-2.2,53.1,0,0,55.4,31.5,80.6,2.2,-6.6,-0.3,79.1,5.94,50,0,13.7,21.8,-1.8,-8.7,-5.6,58,0,0,27.7,15.8,90.8
"47","R10","2022-01-11","D","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","APC",290,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,-5.2,-9,-7.1,52.4,0,0,48.2,24.7,89,2.8,-4.8,-2.2,53.1,0,0,55.4,31.5,80.6,2.2,-6.6,-0.3,79.1,5.94,50,0,13.7,21.8,-1.8,-8.7,-5.6,58,0,0,27.7,15.8,90.8
"48","R10","2022-03-01","E","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","MSC",10,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,8.9,-2.2,3.7,63.8,0,0,52.9,15.7,82.2,4.7,-1.8,1.2,41.3,0,0,40.7,24.2,158.4,9.4,-4.4,2.2,49.6,0,0,55.4,31.6,156.6,2.5,-2.3,-0.2,51.7,0,0,42.8,22.5,140.5
"49","R10","2022-03-01","E","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","TSC",0.125,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,8.9,-2.2,3.7,63.8,0,0,52.9,15.7,82.2,4.7,-1.8,1.2,41.3,0,0,40.7,24.2,158.4,9.4,-4.4,2.2,49.6,0,0,55.4,31.6,156.6,2.5,-2.3,-0.2,51.7,0,0,42.8,22.5,140.5
"50","R10","2022-03-01","E","PA","PSU",15,"Tie stalls or stanchions",0,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","APC",230,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,8.9,-2.2,3.7,63.8,0,0,52.9,15.7,82.2,4.7,-1.8,1.2,41.3,0,0,40.7,24.2,158.4,9.4,-4.4,2.2,49.6,0,0,55.4,31.6,156.6,2.5,-2.3,-0.2,51.7,0,0,42.8,22.5,140.5
"51","R10","2022-05-07","F","PA","PSU",15,"Tie stalls or stanchions",6,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","PSC",0.005,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,10.4,7.1,9.1,87.5,32.539,100,68.4,31.6,26,16.1,9.3,12.7,87.8,27.405,70.83,47.2,24.2,30.4,21.3,12.9,17,62.6,0,0,36.4,14.9,211.2,20.2,10.3,14.1,84.3,5.265,33.33,30.6,16.2,93.9
"52","R10","2022-05-07","F","PA","PSU",15,"Tie stalls or stanchions",6,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","MSC",33,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,10.4,7.1,9.1,87.5,32.539,100,68.4,31.6,26,16.1,9.3,12.7,87.8,27.405,70.83,47.2,24.2,30.4,21.3,12.9,17,62.6,0,0,36.4,14.9,211.2,20.2,10.3,14.1,84.3,5.265,33.33,30.6,16.2,93.9
"53","R10","2022-05-07","F","PA","PSU",15,"Tie stalls or stanchions",6,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","TSC",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,10.4,7.1,9.1,87.5,32.539,100,68.4,31.6,26,16.1,9.3,12.7,87.8,27.405,70.83,47.2,24.2,30.4,21.3,12.9,17,62.6,0,0,36.4,14.9,211.2,20.2,10.3,14.1,84.3,5.265,33.33,30.6,16.2,93.9
"54","R10","2022-05-07","F","PA","PSU",15,"Tie stalls or stanchions",6,1,"Sawdust","limestone","< 1x per day","2x/day",45,"2x",5,2.5,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","Other","Yes","Stall/barn","No","No","No","No holding area","Yes","Yes","Paper","0-1","Yes","Yes","Yes","Yes","No","No","No","No","None","< 40%","Yes","Organic Valley","Yes","APC",240,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.371518189404512,10.4,7.1,9.1,87.5,32.539,100,68.4,31.6,26,16.1,9.3,12.7,87.8,27.405,70.83,47.2,24.2,30.4,21.3,12.9,17,62.6,0,0,36.4,14.9,211.2,20.2,10.3,14.1,84.3,5.265,33.33,30.6,16.2,93.9
"55","R100","2021-10-19","C","NY","CU",4,"Tie stalls or stanchions",20,0.57,"Sawdust","no","1x per day","< 1x/day",46,"2x",1,1,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","None","No","Stall/barn","No","Yes","No","No holding area","No","No","Laundered","0-1","No","Yes","No","No","No","No","No","No","None","40-70%","Yes","Byrne","Yes","BAB",90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.716478571999459,17.2,2.9,9.4,79.5,0.3,4.17,42.5,25.9,263.4,10,4.4,8.1,88.1,8.504,50,44.6,31.7,98.1,12.2,7.9,10.6,91.3,6.552,37.5,33.5,27.7,153.3,21.2,11.7,17.5,93.5,28.462,58.33,0,24.1,134.7
"56","R100","2021-10-19","C","NY","CU",4,"Tie stalls or stanchions",20,0.57,"Sawdust","no","1x per day","< 1x/day",46,"2x",1,1,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","None","No","Stall/barn","No","Yes","No","No holding area","No","No","Laundered","0-1","No","Yes","No","No","No","No","No","No","None","40-70%","Yes","Byrne","Yes","PSC",0.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.716478571999459,17.2,2.9,9.4,79.5,0.3,4.17,42.5,25.9,263.4,10,4.4,8.1,88.1,8.504,50,44.6,31.7,98.1,12.2,7.9,10.6,91.3,6.552,37.5,33.5,27.7,153.3,21.2,11.7,17.5,93.5,28.462,58.33,0,24.1,134.7
"57","R100","2021-10-19","C","NY","CU",4,"Tie stalls or stanchions",20,0.57,"Sawdust","no","1x per day","< 1x/day",46,"2x",1,1,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","None","No","Stall/barn","No","Yes","No","No holding area","No","No","Laundered","0-1","No","Yes","No","No","No","No","No","No","None","40-70%","Yes","Byrne","Yes","MSC",24.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.716478571999459,17.2,2.9,9.4,79.5,0.3,4.17,42.5,25.9,263.4,10,4.4,8.1,88.1,8.504,50,44.6,31.7,98.1,12.2,7.9,10.6,91.3,6.552,37.5,33.5,27.7,153.3,21.2,11.7,17.5,93.5,28.462,58.33,0,24.1,134.7
"58","R100","2021-10-19","C","NY","CU",4,"Tie stalls or stanchions",20,0.57,"Sawdust","no","1x per day","< 1x/day",46,"2x",1,1,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","None","No","Stall/barn","No","Yes","No","No holding area","No","No","Laundered","0-1","No","Yes","No","No","No","No","No","No","None","40-70%","Yes","Byrne","Yes","TSC",24.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.716478571999459,17.2,2.9,9.4,79.5,0.3,4.17,42.5,25.9,263.4,10,4.4,8.1,88.1,8.504,50,44.6,31.7,98.1,12.2,7.9,10.6,91.3,6.552,37.5,33.5,27.7,153.3,21.2,11.7,17.5,93.5,28.462,58.33,0,24.1,134.7
"59","R100","2021-10-19","C","NY","CU",4,"Tie stalls or stanchions",20,0.57,"Sawdust","no","1x per day","< 1x/day",46,"2x",1,1,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","None","No","Stall/barn","No","Yes","No","No holding area","No","No","Laundered","0-1","No","Yes","No","No","No","No","No","No","None","40-70%","Yes","Byrne","Yes","APC",1100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.716478571999459,17.2,2.9,9.4,79.5,0.3,4.17,42.5,25.9,263.4,10,4.4,8.1,88.1,8.504,50,44.6,31.7,98.1,12.2,7.9,10.6,91.3,6.552,37.5,33.5,27.7,153.3,21.2,11.7,17.5,93.5,28.462,58.33,0,24.1,134.7
"60","R100","2021-12-14","D","NY","CU",4,"Tie stalls or stanchions",0,0.47,"Sawdust","no","1x per day","1x/day",41,"2x",1,1,"No",0,3,"No",0,"No","unknown","Iodine based","Yes","Iodine based","None","No","Stall/barn","No","Yes","No","No holding area","No","No","Laundered","0-1","No","Yes","No","No","No","No","No","No","None","< 40%","Yes","Byrne","Yes","BAB",270,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.716478571999459,7.2,-2.8,1.7,72.8,0,0,0,14.8,80.3,10.7,-4.3,1.5,71.9,0,0,0,18.4,59.6,6.2,-2.8,2.5,69.2,0.8,8.33,72,44.6,65.7,16.2,2.2,7.2,82.1,16.148,41.67,72.2,46.4,12.3
